locate,symbol,prints,unpriced,min_tick,max_tick,shares,vwap_micro
889,AUTL,914,0,15000,16300,159027,15866108899
7186,MIDD,1942,0,1429600,1466800,92524,1443144316069
9543,RLAY,5245,0,121900,127100,507681,124180155254
4456,FUSEW,15,0,900,1000,1011,981088031
5666,III,1148,0,40800,42500,65214,41611008372
8396,P,3111,0,788800,823100,134074,810013234482
2788,DB,3731,0,308500,314600,441612,310746221117
2713,CW,1096,0,7110000,7460600,15559,7211329333504
5070,HAL,9257,0,411100,417600,686453,414475985828
7599,NAMS,2487,0,350700,368500,162189,354620534068
797,ASR,415,0,2932700,2975000,5929,2958500826446
11070,TMCI,1987,0,26200,29700,152532,27527012692
8463,PAYS,1336,0,54500,58900,97201,55931160173
11982,VXZ,17,0,557200,563100,1291,557916266460
1709,BTGD,44,0,304600,309900,1938,306817750257
11236,TRUD,1,0,262600,262600,100,262600000000
963,AWP,62,0,116900,118600,3645,117504581618
6050,JACK,2770,0,104800,111300,185867,107370990008
4696,GILD,16108,0,1291100,1328300,902487,1297166454364
9196,QPUX,160,0,295000,338700,12976,303819551479
6183,JNJ,7910,0,2265400,2325000,287431,2281606504517
12402,XPH,34,0,568300,573300,16605,569615688045
2129,CHAT,231,0,848800,867600,30902,857698576143
7216,MJ,20,0,250000,261800,621,253933333333
10991,THRO,281,0,422500,425800,57846,424302937108
718,ARKX,280,0,337900,344100,27655,339562274453
12011,WATT,425,0,233100,259400,33706,244191535631
4940,GS,5679,0,9419100,9644700,91591,9517815163061
12435,XSLL,1,0,98800,98800,12,98800000000
2162,CHR,257,0,16700,18700,6464,17488196163
7249,MLM,1705,0,5565000,5742200,28982,5606427637844
793,ASPN,1965,0,55000,58600,138366,56063603775
7864,NOG,6232,0,234900,245800,356873,240796100013
9086,PYPG,158,0,55000,57300,58470,56316930049
552,AMZD,444,0,86500,87400,647995,86878108318
10297,SMXWW,5,0,379,490,3150,406476190
24,AAOG,57,0,148000,165500,3285,152385722983
5111,HCHL,430,0,30500,34500,128754,31940724948
1536,BNZI,378,0,58400,81300,24900,66261461847
11809,VIV,718,0,140200,143900,39322,140913358933
11908,VRTX,4904,0,4359100,4545000,110326,4391782900676
1635,BRUN,6404,0,262000,315000,505982,289732823104
4738,GLDY,57,0,144500,147900,3215,145747402799
1554,BOLT,1,0,47000,47000,5,47000000000
11827,VLUE,873,0,1795800,1817500,51139,1803398296798
6740,LMND,1930,0,508100,530000,62886,517019276150
11926,VSNT,7973,0,417900,443600,641543,425298683174
1653,BSCW,41,0,204600,205000,10771,204674254943
9470,RGLD,5130,0,2271000,2355400,118124,2290767732213
2183,CIBR,3480,0,772500,795000,202566,787383150183
7270,MMIN,15,0,237800,239600,1765,238382606232
8574,PDSB,1240,0,13400,15000,129837,13849034558
3487,ELVR,325,0,771900,800100,28110,781614603344
3860,FANG,7968,0,2005200,2046100,271994,2035869184246
11776,VGVT,2,0,745700,745700,395,745700000000
1503,BN,8978,0,454100,471600,712693,456982018344
3402,EFOR,1599,0,177400,184300,81136,179499456468
8116,OBE,463,0,130600,135300,26993,133274878672
5759,INDO,253,0,29100,31000,16891,30638730684
6793,LPAAW,8,0,1200,1300,2230,1201345291
11880,VOYA,2914,0,809400,819500,219875,813599747129
8777,PMAX,144,0,29700,33000,11352,30999876673
3337,ECVT,1434,0,144600,149800,71758,145664150338
8051,NWG,1301,0,149000,151100,334719,149736602642
2964,DGP,25,0,1699200,1730000,1583,1719329311433
2886,DEFT,1011,0,7040,7600,722661,7257330857
529,AMPY,303,0,50500,53000,18351,52388229524
5616,IFLO,7,0,325200,326100,1991,325466951280
2770,DAL,11319,0,695800,740000,692326,708264190135
6838,LSE,11,0,45900,46100,1116,46006989247
12397,XPAY,2,0,536400,537200,5,536880000000
2124,CHA,399,0,98500,101200,33399,99433872271
7211,MITT,407,0,74600,76200,9823,75179904306
8761,PLTZ,309,0,307100,328300,33209,315980011442
3674,ESTA,1286,0,642400,695000,47143,657771177057
1446,BLMN,3463,0,78600,83900,355221,81143977129
6533,LABD,2628,0,137500,148900,459325,145531094105
1347,BINT,5,0,315800,317000,1010,316856633663
11620,UTHR,1637,0,5653800,5759300,32687,5681349411080
3803,EWZ,7718,0,358800,367500,3836009,361276522291
8890,PRE,716,0,153000,176900,71973,161699192752
8570,PDO,182,0,126100,128000,21430,127317265515
6769,LODE,1032,0,34000,35700,95676,34770842217
1583,BPYPM,63,0,168700,170000,2867,169391873038
11856,VNOM,6752,0,480000,490000,302503,485969722283
11955,VTS,849,0,183400,185900,29116,184855186151
1682,BSSX,23,0,255200,256900,1796,255652060133
2736,CXIIU,6,0,101100,101500,11119,101102302365
7823,NMFC,694,0,80000,81300,59759,80861512073
2118,CGUI,10,0,253100,253200,2792,253110744985
12391,XOP,6862,0,1704700,1743500,322172,1732445654184
7304,MNTK,370,0,15300,16500,24380,15919261689
10879,TDS-U,3,0,221700,222000,58,221722413793
606,AOSL,1970,0,377900,400000,104991,385957042032
7356,MQ,1142,0,38000,39000,363915,38458723603
9340,RCAX,248,0,58600,64200,22417,61800419324
9615,ROKU,4948,0,1218000,1255400,212940,1240541619235
10460,SPOT,3593,0,4315100,4465000,66730,4376097203656
187,ADNT,1259,0,207700,221100,58752,212157046568
5274,HOTH,20,0,6310,6530,2539,6394206380
7258,MLR,439,0,463000,473300,7255,467252584424
2072,CFG-H,2,0,260600,261000,102,260992156862
12345,XLF,7814,0,509700,514900,3549608,512105305515
8326,OSCX,90,0,700000,776000,1122,748744741532
11370,TXNU,21,0,565300,589800,1396,575842335243
1097,BBGI,156,0,133600,149400,11618,142298975727
6184,JNK,1337,0,957100,959700,292310,958080694468
6557,LASR,3795,0,738000,797000,149767,754610243912
2759,DAAQ,20,0,103100,107500,1095,103157716894
1175,BCUS,1,0,347100,347100,100,347100000000
11448,UFO,1271,0,557300,571000,125539,563474026398
6361,KIE,3381,0,562400,568100,378527,564977136901
11547,URSP,4,0,443000,443900,345,443407246376
1274,BFST,1062,0,266300,270500,58679,268202510267
7305,MNTN,959,0,77000,80900,57881,78600946770
2119,CGUS,364,0,434300,436800,39544,435343543900
12392,XOS,437,0,18400,21800,39791,20318546907
12491,YCS,3,0,534400,534600,84,534533333333
2218,CL,8348,0,878000,902000,309520,885303178792
234,AEVA,3721,0,191400,215800,302005,203451056108
135,ACR-D,23,0,220500,222000,243,221720576131
10408,SPCI,2,0,396200,417000,37,415875675675
9540,RKT,8999,0,132800,142100,1251577,135439489699
7674,NDAQ,9601,0,903100,917900,370053,910183933382
2587,CRY,6,0,247500,249200,729,247596844993
6020,IX,506,0,361200,367900,16418,366151017176
8151,ODFL,6495,0,1959500,2048800,286175,2019561689525
235,AEXA,65,0,116100,117500,2842,117126988036
10508,SPYI,615,0,534300,537200,150312,535770005056
5959,ITP,10,0,1999,2140,10938,2053225452
872,AUGO,3972,0,743900,780000,181600,758597096916
8316,ORLY,24658,0,881700,906700,1052665,890520867512
6465,KRMN,3139,0,611500,650000,119083,627421637009
5206,HIMZ,836,0,255000,293800,88683,282248338463
10171,SKLZ,290,0,57500,69300,23028,62049548375
5084,HAWK,478,0,303300,326700,52367,316425712758
2873,DECK,2696,0,929900,950000,91563,939476609547
7960,NTWK,39,0,40500,41500,4027,40718301465
7085,MEMA,1,0,308300,308300,1,308300000000
10660,STXU,7,0,135600,136600,700,136114285714
387,AIXI,226,0,104000,115400,9080,109463502202
5474,IBGC,4,0,243000,243800,209,243402870813
11993,WABC,1258,0,535500,541800,47599,538138070127
1720,BTQ,1642,0,29100,31500,344141,29587380463
6807,LPTH,5189,0,111500,119600,373876,115514598957
1621,BRLT,164,0,12200,12500,3150,12322698412
11894,VRDN,3688,0,167200,175400,201807,168662389808
6434,KOPN,6587,0,49500,54200,1118896,51432595790
7043,MCY,500,0,978600,995000,7043,983816796819
11378,TXXH,25,0,274800,298500,3455,290750940665
1105,BBJP,2496,0,738900,744000,100196,741258094135
11543,URI,1863,0,9515000,9685500,19476,9633457059971
1369,BITO,1726,0,107400,110300,2652384,108165778069
7049,MDB,8051,0,2991200,3168900,195929,3115972712053
12235,WVE,4719,0,66800,69000,792287,67550270924
1962,CCEP,4745,0,893000,904400,250622,896402431550
1522,BNH,3,0,155100,155600,300,155400000000
11795,VIK,4777,0,808400,857800,234058,840930077160
6708,LION,2760,0,123500,127900,276201,126475783215
7081,MEHA,82,0,843,899,27336,853258560
8282,OPRA,1046,0,176800,181000,71284,178724946692
3195,DUBS,1,0,417000,417000,1,417000000000
5925,ISPC,87,0,38800,42500,6651,40334295594
11111,TNGY,8,0,103200,103500,570,103360175438
838,ATII,440,0,108600,111500,115039,109506642964
3568,EOG,5140,0,1351000,1403800,196544,1392790629579
11192,TRFM,10,0,564900,571400,463,567595464362
919,AVIR,1479,0,40700,42800,113949,41202450218
820,ATEN,2289,0,273100,286500,102117,281399781623
11093,TMQ,1517,0,40400,44800,344598,41192999669
3276,DYN,3597,0,171900,182800,216779,173757297985
2701,CVNY,16,0,233700,242100,837,237562365591
7359,MRAL,386,0,585200,670800,14390,609652063933
12545,YUM,2952,0,1499400,1527800,82661,1511856495808
2272,CLVT,965,0,23400,24300,172159,23993777264
7086,MEME,55,0,97100,100500,3704,98485772138
744,ARTL,6071,0,15100,31600,837787,24799423839
5831,IONX,3320,0,550000,654600,177142,575892194397
10172,SKM,3385,0,368700,392600,210150,382388509160
9623,ROP,5348,0,3179500,3250900,144487,3225039624326
4536,GAUZ,67,0,8780,11000,40360,10453821134
1707,BTF,2,0,211800,212200,3,212066666666
11980,VXUS,7699,0,828800,839500,704444,832118330342
2552,CRK,2529,0,147800,152200,157575,149170756147
7639,NBR,475,0,1016100,1057300,12841,1040233930379
4640,GFAI,54,0,4501,5100,14528,4664976390
1438,BLES,3,0,467300,467700,152,467594736842
11711,VCSH,448,0,786000,788400,132302,787976064609
6997,MBLY,6253,0,98800,102000,917317,100134996735
9231,QRVO,5536,0,885300,932600,175792,919649133066
3652,ESGU,2783,0,1605700,1618100,90259,1610748282165
6002,IWF,19524,0,1238300,1255300,609521,1245893450758
6619,LEGN,4065,0,270000,282700,296619,274630291383
11805,VIS,79,0,3337700,3361500,2339,3356840786660
1532,BNS,5813,0,764200,771200,190844,768333421538
4262,FNGD,166,0,362100,376800,17179,372110774783
9349,RCL,5772,0,2591000,2630000,150875,2604364456669
6931,MAIN,600,0,501000,512000,32292,505418512325
9419,REMX,721,0,955700,980000,49897,966318814758
4332,FRMM,960,0,37000,51700,109386,40006012652
11044,TLIH,21,0,32400,34100,1931,33066442257
11143,TOT,1,0,232200,232200,400,232200000000
870,AUDC,411,0,81300,84000,18057,82381026748
6330,KEN,27,0,877400,893800,947,881118479408
1144,BCEM,4,0,268700,270900,400,270300000000
11417,UBT,11,0,153400,154300,422,153672985781
3973,FDX,1969,0,3730000,3780000,35050,3754399517831
9407,REGN,5100,0,6938200,7151200,97690,6991781230422
2655,CTRI,2419,0,309600,322100,113753,313120564732
7742,NFLX,45934,0,865700,894600,3688500,875154797261
5830,IONS,5748,0,733000,757500,321663,740568437774
4263,FNGG,3,0,2340000,2360000,12,2355833333333
8770,PLXS,1919,0,2534100,2594600,39989,2570298859686
7149,MGK,2366,0,881300,894200,161982,887527820992
3679,ETB,6,0,151000,153200,870,151233333333
8766,PLUR,2,0,34000,34200,596,34167785234
943,AVSD,2,0,780400,780400,159,780400000000
11216,TROX,3376,0,79800,87500,230182,81099005569
6502,KULR,1911,0,35100,38300,156172,36822666034
11589,USIO,268,0,14900,16000,25564,15227253168
5868,IPWR,1930,0,52700,64600,264859,58705829894
10396,SPAB,165,0,252800,253100,84367,252859052710
123,ACM,1782,0,708300,734900,60135,717964220503
5210,HIPS,4,0,117300,117800,127,117772440944
8498,PBR,4325,0,195700,199600,759822,197940692951
4836,GOLD,642,0,387000,402100,28982,392003871368
3121,DRCT,18,0,34100,40500,4507,39727157754
8208,OLOX,44,0,50000,57200,1841,55828191200
10192,SLDP,1701,0,28000,29300,732399,28492973638
5543,ICL,679,0,62000,64500,52275,64194020086
1559,BORR,1524,0,60800,63700,223937,62545740543
11832,VMAR,52,0,7350,8100,10342,7691074937
6745,LMTL,16,0,319500,329000,3661,323097514340
8131,OCG,184,0,20500,23000,64325,22023387485
5774,ING,2541,0,293000,296800,294784,295061822894
5800,INSP,2940,0,395400,433100,130426,407014087681
713,ARKO,1502,0,69000,71700,194459,70034772368
8157,ODYS,193,0,43000,48000,15090,45123306825
12101,WHFCL,1,0,256000,256000,25,256000000000
1828,C,17575,0,1227200,1245000,546359,1235347095224
6915,MAAY,17,0,69600,72300,1149,69823411662
12002,WALD,460,0,14700,16300,45804,15143699240
5591,IE,5418,0,126100,134000,313356,128336503848
7948,NTRA,6041,0,1848700,1982100,261581,1880092455874
6486,KSS,5242,0,115400,119700,284532,118179492992
8843,PONY,5039,0,82000,87900,850033,83223751313
6189,JOBY+,12,0,10600,17800,1026,10996881091
1003,BAB,1,0,265800,265800,14,265800000000
11276,TSLZ,2284,0,108200,116000,489769,112545014486
630,APLMW,10,0,127,153,10059,140142459
10903,TECL,1071,0,1900000,2030000,65803,1962361837606
5816,INV,3739,0,66400,75000,453873,69384406871
2432,CORN,276,0,181300,186000,39430,182580644179
7519,MVIS,2124,0,5269,6100,1375353,5488380561
75,ABT,23228,0,841300,864500,1195425,846222651023
848,ATLX,1333,0,42100,46000,227776,43859219145
6679,LGVN,91,0,6510,6901,37561,6819641543
247,AFJK,15,0,400000,422500,411,400963017031
10520,SQM,1131,0,826700,848700,61666,839903721661
7156,MGNX,3235,0,39800,43400,351689,42125036609
2069,CFFN,1191,0,74700,76300,156015,75227678107
12240,WWJD,13,0,387700,389000,772,388386787564
1967,CCI,6503,0,854600,878600,305988,865623509745
7054,MDGL,1369,0,5224000,5431500,27911,5293127641431
1868,CANC,4,0,372000,375200,421,372007600950
12141,WLY,570,0,393000,400400,12853,397833089551
6171,JMHI,4,0,496400,497600,271,497312177121
4587,GDS,3043,0,416600,433000,271768,425235142106
5867,IPW,67,0,8106,9000,17403,8414463828
6771,LOGI,3430,0,1000000,1038300,188588,1026870772795
10098,SHPH,65,0,6400,7000,19645,6807528735
5011,GTPE,1,0,576300,576300,22,576300000000
6755,LNOK,164,0,769000,821000,3346,790682486551
1569,BOXL,20,0,8410,8600,1460,8550695890
11842,VNCE,131,0,40800,44100,17815,42591720460
2504,CQQQ,2254,0,517900,524000,140456,520079550179
7591,NAGE,1310,0,36100,37900,221997,36827842718
1659,BSJQ,17,0,231900,231900,353,231900000000
11932,VSTM,2431,0,43000,47700,296106,44320273483
12031,WCLD,1790,0,276300,290100,243815,284843657691
1758,BULLW,2,0,22700,23800,11,23700000000
8596,PEP,15000,0,1482000,1505200,664314,1491307164684
11798,VIOO,7,0,1239100,1244700,274,1241254744525
1525,BNKK,354,0,19400,23900,66444,21443055806
680,ARBB,4,0,44000,47300,23,45626086956
10953,TFPM,985,0,316700,332000,56044,321696138748
5866,IPST,366,0,75100,106800,32317,92994423987
2803,DBI,931,0,63900,67000,39536,64457016390
10620,STN,1297,0,724000,773800,64628,764199585319
6891,LXEH,18,0,9500,12200,1527,11090766208
12077,WETH,45,0,14700,16100,3839,15179239385
1804,BX,7895,0,1173500,1220900,336506,1187484887045
2177,CHWY,5538,0,211700,215900,403162,213477323507
9497,RIGL,1819,0,287400,328000,88728,307234055765
2426,COPX,5212,0,827800,862900,454210,835535435151
1317,BHP,9296,0,839700,858900,444648,846037592882
2063,CEVA,1852,0,353600,375300,100440,365866678614
9134,QCOM,42088,0,1980000,2073700,2629143,2030063784016
4047,FFUT,2,0,599900,617100,156,606074358974
5265,HON,8379,0,2115000,2169600,362375,2128041746257
178,ADEA,5158,0,293000,310000,300575,300694703152
1466,BLUX,7,0,307800,308100,961,307868470343
11739,VERA,2806,0,370300,397900,144032,375475565152
6652,LFS,29,0,17900,18700,15970,18251365059
7025,MCHI,4165,0,566300,572100,546106,567900268629
5349,HUBB,2311,0,4740000,4845600,45026,4814155201439
262,AG,17233,0,200100,220000,1343375,206479472150
8676,PHOE,104,0,125000,140100,2803,131187370674
5641,IGLD,46,0,239000,244800,4902,240211077111
10827,TBLAW,6,0,80,80,2418,80000000
554,AMZN,101227,0,2609100,2643500,4949791,2630632879206
455,ALOT,56,0,141500,144700,2930,143089965870
10728,SWKS,19996,0,655400,698900,984682,686401567815
3287,E,1153,0,548500,555600,118161,552527083386
8374,OXLC,1122,0,99200,100500,101486,99772715448
8001,NVA,875,0,57400,59700,132640,58618180790
6892,LXEO,2071,0,50100,56900,185593,51412256388
1706,BTE,992,0,49600,51800,903451,51083650911
11979,VXF,191,0,2242800,2263300,8986,2249321466726
212,AEG,932,0,83100,84100,865939,83686809117
7083,MELI,8065,0,15379900,15980000,75481,15568111218717
1996,CCUP,576,0,54000,63500,49619,57320351075
56,ABG,1070,0,1792000,1907200,22790,1831926472136
10329,SNPS,7498,0,4912500,5091000,167290,5005721652818
5242,HMOP,2,0,387900,389400,800,388087500000
4784,GME,5678,0,214600,220000,353101,217144379936
5893,IRE,1004,0,263200,316000,89351,280975557072
6753,LNKS,429,0,14900,18800,77724,16994166538
10080,SHEN,823,0,158800,161700,39594,159555707935
2202,CIM-D,11,0,244000,245000,818,244189731051
12475,XYZ,7601,0,700700,715400,309231,706439896388
3047,DLR,3529,0,1878600,1921000,119524,1886448496536
8134,OCS,671,0,295000,304500,50213,300627327584
5086,HAYW,2028,0,136000,138600,143634,136479190163
12256,XAR,440,0,2603700,2662000,10199,2623783057162
1983,CCNR,3,0,413300,414000,83,413861445783
7070,MDY,1791,0,6579900,6652300,73801,6600406452487
9939,SCZ,4284,0,840200,854800,157460,843060344849
4852,GOSS,1067,0,3156,3400,622794,3303901519
11765,VGIT,352,0,585900,588100,153174,586708460313
1492,BMNR,39191,0,197400,216200,4226027,203084092979
6759,LNZA,582,0,92900,160000,38053,103363377394
2410,CON,979,0,257800,263300,40531,260011262983
2311,CMRE-D,11,0,272500,275000,609,273372085385
12584,ZETA,10934,0,162100,175700,601261,170062995604
9481,RGTX,652,0,198500,226500,68733,210562265578
3582,EPC,2346,0,157600,174100,149310,159986781193
8296,ORC,619,0,68400,69200,169186,68727820268
3209,DUO,50,0,13100,13700,2748,13400509461
755,ARXS,779,0,345000,361300,68214,348304254258
6628,LEN,7241,0,820600,855900,317528,828508391071
1969,CCIF,16,0,34500,34800,2450,34681632653
12242,WWW,3202,0,149900,156500,194606,153520423316
2814,DBVT,180,0,194700,200100,13221,196291596702
7901,NRG,3756,0,1269300,1328300,135304,1292194938065
11978,VWOB,431,0,661100,662600,21003,661683607103
1705,BTDR,11179,0,129500,145000,1264409,132970648737
6633,LESL,4765,0,26200,41900,929812,33961912623
1546,BOEU,200,0,362000,394000,20704,370421261591
671,AQMS,79,0,41100,46400,3955,42407484197
1905,CATO,75,0,28800,30800,17655,29316862078
12178,WRD,2708,0,71400,75200,532062,72758311813
7091,MEOH,2658,0,617000,639300,160459,628253886039
6355,KHC,10349,0,229100,236300,1258989,231025407926
11541,URG,486,0,16600,18000,254928,17037695741
1268,BFRI,330,0,6200,11400,83123,9400015338
796,ASPSZ,5,0,2072,2100,601,2087138103
11069,TMC,4080,0,53800,57000,776449,55287259820
11168,TPOR,3,0,339100,340000,987,339900202634
895,AVAV,4390,0,1571500,1650000,118349,1584145491723
10252,SMCZ,144,0,147500,159500,56657,153106841167
10490,SPWR,486,0,9800,10400,109931,10148205965
217,AEM,3668,0,1791100,1880600,166605,1811857232976
5304,HRL,3963,0,197100,202700,312964,198174159328
8034,NVOX,807,0,142100,149100,40555,144634338552
5811,INTT,275,0,182800,193500,16456,188047326203
724,ARM,20939,0,2064500,2207000,1276438,2117227203749
625,API,346,0,37400,39400,33251,38708697482
10898,TEAM,15740,0,802700,891500,965527,866190767529
8168,OFS,27,0,35100,36200,764,35321989528
2699,CVNA,11911,0,658600,696000,477617,677207809395
3391,EFC,615,0,132800,134500,40354,133397906031
8478,PBH,3512,0,464100,481200,241871,471358880146
582,ANNX,2095,0,50600,55900,275868,51973024054
2094,CGEM,2190,0,154000,161900,152574,157227279221
12367,XME,3730,0,1148800,1190000,228266,1158179890128
6449,KPRX,42,0,25000,25700,10613,25031508527
6822,LRCX,22753,0,2798300,2950000,909736,2847339836502
8367,OWL,4391,0,93300,98000,895718,95494571282
6744,LMT,2751,0,5147900,5245200,49264,5166905594348
8311,ORIS,12,0,5011,5800,2100,5180190476
3224,DVGR,1,0,262200,262200,1,262200000000
2527,CRCG,3099,0,315200,369000,377830,332174101315
7614,NAVN,9339,0,181800,192500,606672,186169595596
5993,IVVD,2899,0,11400,13400,659264,12471367767
3636,ERO,2427,0,271500,287400,153862,276442772744
12383,XOEX,2,0,383900,384600,134,384594776119
2110,CGNX,5244,0,636100,651000,229626,643755109177
9181,QMCO,820,0,81000,85600,67649,83560456178
4094,FIGG,1231,0,223000,272700,169686,251272484471
496,AMCX,1051,0,82100,83700,61822,83091299213
